"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"25480.3228189";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25480.3228189";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25480.3228189";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25480.3228189";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25480.3228189";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25480.3228189";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25480.3580491";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25480.4168568";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25480.4168568";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25480.441311";"Average fuel consumption (total)";"6.142222527109658";"L/100km";"46.3559114";"15.157515";
"25480.441311";"Calculated instant fuel rate";"1.1553968094684541";"L/h";"46.3559114";"15.157515";
"25480.441311";"Fuel used";"0.00071645034555651";"L";"46.3559114";"15.157515";
"25480.441311";"Fuel used (Today)";"0.000718";"L";"46.3559114";"15.157515";
"25480.441311";"Fuel used (total)";"7.336678";"L";"46.3559114";"15.157515";
"25480.441311";"Fuel used (Week)";"0.000718";"L";"46.3559114";"15.157515";
"25480.441311";"Fuel used price";"0.0011821430701682415";"€";"46.3559114";"15.157515";
"25480.441311";"Fuel used price (Today)";"0.0011847";"€";"46.3559114";"15.157515";
"25480.441311";"Fuel used price (total)";"12.105518699999998";"€";"46.3559114";"15.157515";
"25480.441311";"Fuel used price (Week)";"0.0011847";"€";"46.3559114";"15.157515";
"25480.441311";"Instant engine power (based on fuel consumption)";"4.5201409739690535";"hp";"46.3559114";"15.157515";
"25480.441311";"MAF air flow rate";"3.43";"g/sec";"46.3559114";"15.157515";
"25480.441311";"Power from MAF";"4.116";"hp";"46.3559114";"15.157515";
"25480.5626212";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25480.5626212";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25480.5626212";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25480.5626212";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25480.5626212";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25480.5626212";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25480.5626212";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25480.6684758";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25480.7404438";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25480.7404438";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25480.7774946";"Average fuel consumption (total)";"6.142312944057618";"L/100km";"46.3559114";"15.157515";
"25480.7774946";"Calculated instant fuel rate";"1.1553968094684541";"L/h";"46.3559114";"15.157515";
"25480.7774946";"Fuel used";"0.0008243532387250388";"L";"46.3559114";"15.157515";
"25480.7774946";"Fuel used (Today)";"0.000826";"L";"46.3559114";"15.157515";
"25480.7774946";"Fuel used (total)";"7.336786";"L";"46.3559114";"15.157515";
"25480.7774946";"Fuel used (Week)";"0.000826";"L";"46.3559114";"15.157515";
"25480.7774946";"Fuel used price";"0.0013601828438963139";"€";"46.3559114";"15.157515";
"25480.7774946";"Fuel used price (Today)";"0.0013629";"€";"46.3559114";"15.157515";
"25480.7774946";"Fuel used price (total)";"12.105696899999998";"€";"46.3559114";"15.157515";
"25480.7774946";"Fuel used price (Week)";"0.0013629";"€";"46.3559114";"15.157515";
"25480.7774946";"Instant engine power (based on fuel consumption)";"4.5201409739690535";"hp";"46.3559114";"15.157515";
"25480.7774946";"MAF air flow rate";"3.43";"g/sec";"46.3559114";"15.157515";
"25480.7774946";"Power from MAF";"4.116";"hp";"46.3559114";"15.157515";
"25480.8021026";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25480.8021026";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25480.8021026";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25480.8021026";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25480.8021026";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25480.8021026";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25480.8021026";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25480.8374104";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25480.8965187";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25480.8965187";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25480.9221698";"Average fuel consumption (total)";"6.142351454979898";"L/100km";"46.3559114";"15.157515";
"25480.9221698";"Calculated instant fuel rate";"1.1520283056507616";"L/h";"46.3559114";"15.157515";
"25480.9221698";"Fuel used";"0.0008706405840177807";"L";"46.3559114";"15.157515";
"25480.9221698";"Fuel used (Today)";"0.000872";"L";"46.3559114";"15.157515";
"25480.9221698";"Fuel used (total)";"7.336832";"L";"46.3559114";"15.157515";
"25480.9221698";"Fuel used (Week)";"0.000872";"L";"46.3559114";"15.157515";
"25480.9221698";"Fuel used price";"0.001436556963629338";"€";"46.3559114";"15.157515";
"25480.9221698";"Fuel used price (Today)";"0.0014388";"€";"46.3559114";"15.157515";
"25480.9221698";"Fuel used price (total)";"12.105772799999999";"€";"46.3559114";"15.157515";
"25480.9221698";"Fuel used price (Week)";"0.0014388";"€";"46.3559114";"15.157515";
"25480.9221698";"Instant engine power (based on fuel consumption)";"4.506962720400629";"hp";"46.3559114";"15.157515";
"25480.9221698";"MAF air flow rate";"3.42";"g/sec";"46.3559114";"15.157515";
"25480.9221698";"Power from MAF";"4.104";"hp";"46.3559114";"15.157515";
"25480.959103";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25480.959103";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25480.959103";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25480.959103";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25480.959103";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25480.959103";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25480.959103";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25481.0097396";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25481.0934266";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25481.0934266";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25481.1303566";"Average fuel consumption (total)";"6.142407546975392";"L/100km";"46.3559114";"15.157515";
"25481.1303566";"Calculated instant fuel rate";"1.1621338171038387";"L/h";"46.3559114";"15.157515";
"25481.1303566";"Fuel used";"0.0009378471700388348";"L";"46.3559114";"15.157515";
"25481.1303566";"Fuel used (Today)";"0.000939";"L";"46.3559114";"15.157515";
"25481.1303566";"Fuel used (total)";"7.336899";"L";"46.3559114";"15.157515";
"25481.1303566";"Fuel used (Week)";"0.000939";"L";"46.3559114";"15.157515";
"25481.1303566";"Fuel used price";"0.0015474478305640773";"€";"46.3559114";"15.157515";
"25481.1303566";"Fuel used price (Today)";"0.00154935";"€";"46.3559114";"15.157515";
"25481.1303566";"Fuel used price (total)";"12.105883349999997";"€";"46.3559114";"15.157515";
"25481.1303566";"Fuel used price (Week)";"0.00154935";"€";"46.3559114";"15.157515";
"25481.1303566";"Instant engine power (based on fuel consumption)";"4.546497481105899";"hp";"46.3559114";"15.157515";
"25481.1303566";"MAF air flow rate";"3.45";"g/sec";"46.3559114";"15.157515";
"25481.1303566";"Power from MAF";"4.14";"hp";"46.3559114";"15.157515";
"25481.1528309";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25481.1528309";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25481.1528309";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25481.1528309";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25481.1528309";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25481.1528309";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25481.1528309";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25481.1899798";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25481.2622745";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25481.2622745";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25481.3092218";"Average fuel consumption (total)";"6.14245526703126";"L/100km";"46.3559114";"15.157515";
"25481.3092218";"Calculated instant fuel rate";"1.1553968094684541";"L/h";"46.3559114";"15.157515";
"25481.3092218";"Fuel used";"0.0009952505571575211";"L";"46.3559114";"15.157515";
"25481.3092218";"Fuel used (Today)";"0.000996";"L";"46.3559114";"15.157515";
"25481.3092218";"Fuel used (total)";"7.336956";"L";"46.3559114";"15.157515";
"25481.3092218";"Fuel used (Week)";"0.000996";"L";"46.3559114";"15.157515";
"25481.3092218";"Fuel used price";"0.0016421634193099098";"€";"46.3559114";"15.157515";
"25481.3092218";"Fuel used price (Today)";"0.0016433999999999997";"€";"46.3559114";"15.157515";
"25481.3092218";"Fuel used price (total)";"12.105977399999999";"€";"46.3559114";"15.157515";
"25481.3092218";"Fuel used price (Week)";"0.0016433999999999997";"€";"46.3559114";"15.157515";
"25481.3092218";"Instant engine power (based on fuel consumption)";"4.5201409739690535";"hp";"46.3559114";"15.157515";
"25481.3092218";"MAF air flow rate";"3.43";"g/sec";"46.3559114";"15.157515";
"25481.3092218";"Power from MAF";"4.116";"hp";"46.3559114";"15.157515";
"25481.3568162";"Average speed";"0";"km/h";"46.3559114";"15.157515";
"25481.3568162";"Distance travelled";"0";"km";"46.3559114";"15.157515";
"25481.3568162";"Distance travelled (Today)";"0";"km";"46.3559114";"15.157515";
"25481.3568162";"Distance travelled (total)";"119.44663300000002";"km";"46.3559114";"15.157515";
"25481.3568162";"Distance travelled (Week)";"0";"km";"46.3559114";"15.157515";
"25481.3568162";"Vehicle acceleration";"0";"g";"46.3559114";"15.157515";
"25481.3568162";"Vehicle speed";"0";"km/h";"46.3559114";"15.157515";
"25481.3940173";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";"46.3559114";"15.157515";
"25481.4660739";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"46.3559114";"15.157515";
"25481.4660739";"Throttle position";"20.392156862745097";"%";"46.3559114";"15.157515";
"25481.5024575";"Average fuel consumption (total)";"6.1425071730569405";"L/100km";"46.3559114";"15.157515";
